chr16:53763996C>G.1	OLIG2	M5691_1.02	cisbp_1.02	0.6744	0.6407	-8	1	-8	1	plus	plus	loss	-0.0548
chr16:53763996C>G.1	OLIG2	M5692_1.02	cisbp_1.02	0.6596	0.6596	-10	-1	-10	-1	plus	plus	NA	0.0000
chr16:53763996C>G.1	OLIG3	M5693_1.02	cisbp_1.02	0.6692	0.6517	-8	1	-10	-1	plus	minus	loss	-0.0281
chr16:53763996C>G.1	SREBF2	M5866_1.02	cisbp_1.02	0.6481	0.6503	-10	-1	-6	3	plus	plus	gain	0.0034
chr16:53763996C>G.1	TCF3	M5900_1.02	cisbp_1.02	0.6500	0.6538	3	12	-6	3	minus	plus	gain	0.0059
chr16:53763996C>G.1	TCF4	M5901_1.02	cisbp_1.02	0.6395	0.6395	3	12	3	12	minus	minus	NA	0.0000
chr16:53763996C>G.1	TCF4	M5902_1.02	cisbp_1.02	0.8267	0.8267	3	12	3	12	plus	plus	NA	0.0000
chr16:53763996C>G.1	TEF	M5909_1.02	cisbp_1.02	0.6919	0.7178	-3	8	-3	8	minus	minus	gain	0.0469
chr16:53763996C>G.1	TEF	M5910_1.02	cisbp_1.02	0.6655	0.7320	-3	8	-3	8	plus	plus	gain	0.1246
chr16:53763996C>G.1	TFAP2A	M5911_1.02	cisbp_1.02	0.7337	0.7337	4	15	4	15	minus	minus	NA	0.0000
chr16:53763996C>G.1	TFAP2A	M5912_1.02	cisbp_1.02	0.7795	0.7795	5	15	5	15	plus	plus	NA	0.0000
chr16:53763996C>G.1	TFAP2A	M5913_1.02	cisbp_1.02	0.6190	0.6274	-11	1	-11	1	plus	plus	gain	0.0123
chr16:53763996C>G.1	TFAP2A	M5914_1.02	cisbp_1.02	0.7073	0.7073	5	15	5	15	plus	plus	NA	0.0000
chr16:53763996C>G.1	TFAP2A	M5915_1.02	cisbp_1.02	0.7084	0.7084	4	15	4	15	minus	minus	NA	0.0000
chr16:53763996C>G.1	TFAP2A	M5916_1.02	cisbp_1.02	0.5738	0.5738	3	15	3	15	plus	plus	NA	0.0000
chr16:53763996C>G.1	TFAP2B	M5917_1.02	cisbp_1.02	0.7289	0.7289	4	15	4	15	plus	plus	NA	0.0000
chr16:53763996C>G.1	TFAP2B	M5918_1.02	cisbp_1.02	0.7266	0.7266	5	15	5	15	plus	plus	NA	0.0000
chr16:53763996C>G.1	TFAP2B	M5919_1.02	cisbp_1.02	0.6102	0.6102	3	15	3	15	plus	plus	NA	0.0000
chr16:53763996C>G.1	TFAP2C	M5920_1.02	cisbp_1.02	0.7067	0.7067	4	15	4	15	plus	plus	NA	0.0000
chr16:53763996C>G.1	TFAP2C	M5921_1.02	cisbp_1.02	0.7534	0.7534	5	15	5	15	minus	minus	NA	0.0000
chr16:53763996C>G.1	TFAP2C	M5922_1.02	cisbp_1.02	0.5922	0.5922	3	15	3	15	plus	plus	NA	0.0000
chr16:53763996C>G.1	TFAP2C	M5923_1.02	cisbp_1.02	0.7304	0.7304	4	15	4	15	plus	plus	NA	0.0000
chr16:53763996C>G.1	TFAP2C	M5924_1.02	cisbp_1.02	0.5794	0.5784	-11	1	-11	1	minus	plus	NA	0.0000
chr16:53763996C>G.1	TFAP2C	M5925_1.02	cisbp_1.02	0.6582	0.6582	5	15	5	15	minus	minus	NA	0.0000
chr16:53763996C>G.1	TFAP4	M5926_1.02	cisbp_1.02	0.5771	0.7020	-6	3	-6	3	plus	plus	gain	0.2142
chr16:53763996C>G.1	TFAP4	M5927_1.02	cisbp_1.02	0.5737	0.6986	-6	3	-6	3	minus	minus	gain	0.2124
chr16:53763996C>G.1	TFE3	M5930_1.02	cisbp_1.02	0.6173	0.6173	-10	-1	-10	-1	plus	plus	NA	0.0000
chr16:53763996C>G.1	TFEB	M5931_1.02	cisbp_1.02	0.6526	0.6526	-10	-1	-10	-1	plus	plus	NA	0.0000
chr16:53763996C>G.1	TFEC	M5932_1.02	cisbp_1.02	0.7017	0.7017	-10	-1	-10	-1	plus	plus	NA	0.0000
chr16:53763996C>G.1	USF1	M5943_1.02	cisbp_1.02	0.6871	0.6871	-10	-1	-10	-1	minus	minus	NA	0.0000
chr16:53763996C>G.1	XBP1	M5952_1.02	cisbp_1.02	0.6326	0.6190	-7	4	-11	0	plus	minus	loss	-0.0202
chr16:53763996C>G.1	XBP1	M5953_1.02	cisbp_1.02	0.7067	0.7067	-13	0	-13	0	minus	minus	NA	0.0000
chr16:53763996C>G.1	AHR	M6139_1.02	cisbp_1.02	0.5955	0.5955	4	12	4	12	plus	plus	NA	0.0000
chr16:53763996C>G.1	TFAP2A	M6143_1.02	cisbp_1.02	0.7042	0.7042	6	14	6	14	plus	plus	NA	0.0000
chr16:53763996C>G.1	TFAP2B	M6144_1.02	cisbp_1.02	0.7074	0.7074	6	15	6	15	plus	plus	NA	0.0000
chr16:53763996C>G.1	TFAP2C	M6145_1.02	cisbp_1.02	0.6735	0.6735	6	14	6	14	minus	minus	NA	0.0000
chr16:53763996C>G.1	TFAP2D	M6146_1.02	cisbp_1.02	0.4918	0.5018	3	16	-12	1	plus	plus	gain	0.0116
chr16:53763996C>G.1	ARID3A	M6147_1.02	cisbp_1.02	0.6489	0.6691	-8	13	-8	13	minus	minus	gain	0.0325
chr16:53763996C>G.1	ARID3A	M6148_1.02	cisbp_1.02	0.6913	0.6913	-6	0	-6	0	plus	plus	NA	0.0000
chr16:53763996C>G.1	ARID5B	M6149_1.02	cisbp_1.02	0.7227	0.6834	-7	5	3	15	plus	minus	loss	-0.0721
chr16:53763996C>G.1	ARNT2	M6150_1.02	cisbp_1.02	0.7891	0.7891	5	16	5	16	plus	plus	NA	0.0000
chr16:53763996C>G.1	ARNT	M6151_1.02	cisbp_1.02	0.7159	0.7159	-9	-2	-9	-2	minus	minus	NA	0.0000
chr16:53763996C>G.1	ATF1	M6152_1.02	cisbp_1.02	0.6168	0.6854	3	12	-2	7	minus	minus	gain	0.1142
chr16:53763996C>G.1	ATF3	M6153_1.02	cisbp_1.02	0.7394	0.7776	3	11	-1	7	plus	minus	gain	0.0819
chr16:53763996C>G.1	ATF5	M6154_1.02	cisbp_1.02	0.7012	0.6969	-3	8	-14	-3	minus	minus	loss	-0.0075
chr16:53763996C>G.1	ATF6	M6155_1.02	cisbp_1.02	0.6651	0.6651	4	15	4	15	minus	minus	NA	0.0000
chr16:53763996C>G.1	BACH1	M6156_1.02	cisbp_1.02	0.6109	0.6791	-8	5	-3	10	minus	minus	gain	0.1118
chr16:53763996C>G.1	BATF	M6158_1.02	cisbp_1.02	0.7500	0.7884	-13	-4	-1	8	plus	minus	gain	0.0852
chr16:53763996C>G.1	BHLHE40	M6160_1.02	cisbp_1.02	0.6785	0.6785	3	11	3	11	plus	plus	NA	0.0000
chr16:53763996C>G.1	BHLHE41	M6161_1.02	cisbp_1.02	0.6178	0.6922	-11	8	-11	8	plus	plus	gain	0.1258
chr16:53763996C>G.1	ARNTL	M6162_1.02	cisbp_1.02	0.6437	0.6324	-12	1	-12	1	plus	plus	loss	-0.0172
chr16:53763996C>G.1	CEBPA	M6169_1.02	cisbp_1.02	0.7977	0.7977	-13	-4	-13	-4	minus	minus	NA	0.0000
chr16:53763996C>G.1	CEBPB	M6170_1.02	cisbp_1.02	0.7649	0.7756	-13	-4	-2	7	minus	minus	gain	0.0229
chr16:53763996C>G.1	CEBPD	M6171_1.02	cisbp_1.02	0.7561	0.7907	-14	-4	-2	8	minus	minus	gain	0.0774
chr16:53763996C>G.1	CEBPE	M6172_1.02	cisbp_1.02	0.8015	0.8015	-14	-3	-14	-3	minus	minus	NA	0.0000
chr16:53763996C>G.1	CEBPG	M6173_1.02	cisbp_1.02	0.7338	0.7338	-14	-2	-14	-2	minus	minus	NA	0.0000
chr16:53763996C>G.1	EBF1	M6175_1.02	cisbp_1.02	0.6456	0.6392	-10	1	5	16	plus	minus	loss	-0.0098
chr16:53763996C>G.1	CREB1	M6180_1.02	cisbp_1.02	0.6453	0.7097	-14	-6	-1	7	minus	minus	gain	0.1139
chr16:53763996C>G.1	CREM	M6181_1.02	cisbp_1.02	0.7185	0.7185	4	14	4	14	minus	minus	NA	0.0000
chr16:53763996C>G.1	DBP	M6186_1.02	cisbp_1.02	0.7582	0.7772	-2	8	-2	8	minus	minus	gain	0.0408
chr16:53763996C>G.1	DDIT3	M6187_1.02	cisbp_1.02	0.7351	0.7999	-3	9	-3	9	plus	plus	gain	0.1486
chr16:53763996C>G.1	EPAS1	M6212_1.02	cisbp_1.02	0.6723	0.6723	-14	-2	-14	-2	plus	plus	NA	0.0000
chr16:53763996C>G.1	FOSB	M6228_1.02	cisbp_1.02	0.7329	0.7921	-14	-5	-2	7	plus	minus	gain	0.1325
chr16:53763996C>G.1	FOSL1	M6229_1.02	cisbp_1.02	0.7097	0.7675	-3	10	-3	10	plus	plus	gain	0.1199
chr16:53763996C>G.1	FOSL2	M6230_1.02	cisbp_1.02	0.6226	0.7247	-3	7	-1	9	minus	plus	gain	0.1864
chr16:53763996C>G.1	FOS	M6231_1.02	cisbp_1.02	0.7598	0.7966	-3	8	-3	8	plus	plus	gain	0.0839
chr16:53763996C>G.1	HAND1	M6268_1.02	cisbp_1.02	0.6842	0.6842	-13	-2	-13	-2	plus	plus	NA	0.0000
chr16:53763996C>G.1	NHLH1	M6270_1.02	cisbp_1.02	0.5933	0.6420	-11	8	-11	8	plus	plus	gain	0.0736
chr16:53763996C>G.1	HES1	M6271_1.02	cisbp_1.02	0.7107	0.7179	-11	1	-11	1	plus	plus	gain	0.0131
chr16:53763996C>G.1	HEY2	M6273_1.02	cisbp_1.02	0.6876	0.6965	-1	15	-1	15	minus	minus	gain	0.0153
chr16:53763996C>G.1	HIF1A	M6275_1.02	cisbp_1.02	0.6992	0.6992	2	13	2	13	minus	minus	NA	0.0000
chr16:53763996C>G.1	HLF	M6277_1.02	cisbp_1.02	0.6546	0.7137	-3	9	-4	8	minus	plus	gain	0.1056
chr16:53763996C>G.1	HMGA1	M6279_1.02	cisbp_1.02	0.7855	0.7409	-1	5	-8	-2	minus	minus	loss	-0.0980
chr16:53763996C>G.1	HMGA2	M6280_1.02	cisbp_1.02	0.6470	0.6470	-14	0	-14	0	minus	minus	NA	0.0000
chr16:53763996C>G.1	TCF12	M6288_1.02	cisbp_1.02	0.6791	0.6791	4	12	4	12	minus	minus	NA	0.0000
chr16:53763996C>G.1	TCF4	M6316_1.02	cisbp_1.02	0.6740	0.6740	3	11	3	11	minus	minus	NA	0.0000
chr16:53763996C>G.1	JUNB	M6317_1.02	cisbp_1.02	0.7565	0.8458	-2	7	-2	7	minus	minus	gain	0.2388
chr16:53763996C>G.1	JUND	M6318_1.02	cisbp_1.02	0.6554	0.7562	-2	8	-2	8	plus	plus	gain	0.2005
chr16:53763996C>G.1	JUN	M6319_1.02	cisbp_1.02	0.6935	0.7464	-14	-6	-1	7	minus	plus	gain	0.1033
chr16:53763996C>G.1	MAFA	M6330_1.02	cisbp_1.02	0.6542	0.6884	-4	16	-4	16	minus	minus	gain	0.0575
chr16:53763996C>G.1	MAFB	M6331_1.02	cisbp_1.02	0.7547	0.7547	7	15	7	15	minus	minus	NA	0.0000
chr16:53763996C>G.1	MAF	M6332_1.02	cisbp_1.02	0.8560	0.8560	9	16	9	16	minus	minus	NA	0.0000
chr16:53763996C>G.1	MAFG	M6333_1.02	cisbp_1.02	0.7076	0.7076	-11	-5	-11	-5	minus	minus	NA	0.0000
chr16:53763996C>G.1	MAFK	M6334_1.02	cisbp_1.02	0.6237	0.7218	-3	6	-3	6	minus	minus	gain	0.1779
chr16:53763996C>G.1	MAX	M6335_1.02	cisbp_1.02	0.7259	0.7259	-11	-1	-11	-1	plus	plus	NA	0.0000
chr16:53763996C>G.1	MITF	M6345_1.02	cisbp_1.02	0.7012	0.7012	-10	-1	-10	-1	plus	plus	NA	0.0000
chr16:53763996C>G.1	MLXIPL	M6346_1.02	cisbp_1.02	0.6663	0.7206	-7	11	-7	11	plus	plus	gain	0.0989
chr16:53763996C>G.1	MYC	M6351_1.02	cisbp_1.02	0.6833	0.6833	-10	0	-10	0	plus	plus	NA	0.0000
chr16:53763996C>G.1	MYCN	M6352_1.02	cisbp_1.02	0.6984	0.6984	-9	-2	-9	-2	minus	minus	NA	0.0000
chr16:53763996C>G.1	MYF6	M6353_1.02	cisbp_1.02	0.6771	0.6771	5	11	5	11	minus	minus	NA	0.0000
chr16:53763996C>G.1	MYOD1	M6354_1.02	cisbp_1.02	0.6463	0.6914	4	12	-5	3	minus	minus	gain	0.0764
chr16:53763996C>G.1	MYOG	M6355_1.02	cisbp_1.02	0.6274	0.6274	2	14	2	14	plus	plus	NA	0.0000
chr16:53763996C>G.1	NEUROD1	M6358_1.02	cisbp_1.02	0.7370	0.7370	-11	0	-11	0	minus	minus	NA	0.0000
chr16:53763996C>G.1	NFE2L1	M6359_1.02	cisbp_1.02	0.7781	0.7781	2	8	2	8	minus	minus	NA	0.0000
chr16:53763996C>G.1	NFE2L2	M6360_1.02	cisbp_1.02	0.6564	0.7208	-1	10	-3	8	minus	minus	gain	0.1172
chr16:53763996C>G.1	NFE2	M6367_1.02	cisbp_1.02	0.6648	0.7219	-3	10	-3	10	minus	minus	gain	0.1043
chr16:53763996C>G.1	NFIL3	M6368_1.02	cisbp_1.02	0.6832	0.7316	-6	7	-6	7	plus	plus	gain	0.0908
chr16:53763996C>G.1	PTF1A	M6441_1.02	cisbp_1.02	0.6724	0.7320	-11	9	-7	13	plus	plus	gain	0.1118
chr16:53763996C>G.1	SREBF1	M6487_1.02	cisbp_1.02	0.6489	0.6741	5	15	-7	3	minus	plus	gain	0.0410
chr16:53763996C>G.1	SREBF2	M6488_1.02	cisbp_1.02	0.6791	0.6791	2	14	2	14	plus	plus	NA	0.0000
chr16:53763996C>G.1	TAL1	M6500_1.02	cisbp_1.02	0.5995	0.5995	-11	0	-11	0	plus	plus	NA	0.0000
chr16:53763996C>G.1	TAL1	M6501_1.02	cisbp_1.02	0.6567	0.6755	-10	14	-10	14	minus	minus	gain	0.0307
chr16:53763996C>G.1	TEF	M6510_1.02	cisbp_1.02	0.7838	0.8322	-4	9	-4	9	plus	plus	gain	0.1246
chr16:53763996C>G.1	TFAP4	M6513_1.02	cisbp_1.02	0.6048	0.6122	3	13	-6	4	plus	plus	gain	0.0105
chr16:53763996C>G.1	TCF3	M6516_1.02	cisbp_1.02	0.7124	0.7124	-10	0	-10	0	minus	minus	NA	0.0000
chr16:53763996C>G.1	TFE3	M6517_1.02	cisbp_1.02	0.7531	0.7531	-9	0	-9	0	minus	minus	NA	0.0000
chr16:53763996C>G.1	TFEB	M6518_1.02	cisbp_1.02	0.6477	0.6477	2	10	2	10	plus	plus	NA	0.0000
chr16:53763996C>G.1	TWIST1	M6527_1.02	cisbp_1.02	0.7791	0.7791	-9	0	-9	0	minus	minus	NA	0.0000
chr16:53763996C>G.1	USF1	M6530_1.02	cisbp_1.02	0.6777	0.6777	-11	-2	-11	-2	plus	plus	NA	0.0000
chr16:53763996C>G.1	USF2	M6531_1.02	cisbp_1.02	0.7103	0.7103	-10	0	-10	0	minus	minus	NA	0.0000
chr16:53763996C>G.1	XBP1	M6536_1.02	cisbp_1.02	0.7726	0.7726	-14	-3	-14	-3	minus	minus	NA	0.0000
chr16:53763996C>G.1	AHR	AHR_HUMAN.H11MO.0.B	HOCOMOCOv11-core-B	0.6049	0.6049	4	12	4	12	minus	minus	NA	0.0000
chr16:53763996C>G.1	AIRE	AIRE_HUMAN.H11MO.0.C	HOCOMOCOv11-core-C	0.7029	0.6651	-12	5	-14	3	minus	plus	loss	-0.0659
chr16:53763996C>G.1	ALX1	ALX1_HUMAN.H11MO.0.B	HOCOMOCOv11-core-B	0.7050	0.7404	5	16	-9	2	minus	minus	gain	0.0681
chr16:53763996C>G.1	ALX3	ALX3_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.7135	0.7135	-13	-3	-13	-3	minus	minus	NA	0.0000
chr16:53763996C>G.1	ALX4	ALX4_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.6392	0.6487	-13	-2	-5	6	minus	plus	gain	0.0146
chr16:53763996C>G.1	ANDR	ANDR_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.6825	0.7183	-13	4	-13	4	plus	plus	gain	0.0649
chr16:53763996C>G.1	ANDR	ANDR_HUMAN.H11MO.1.A	HOCOMOCOv11-secondary-A	0.7862	0.6986	-12	3	-3	12	plus	plus	loss	-0.1911
chr16:53763996C>G.1	ANDR	ANDR_HUMAN.H11MO.2.A	HOCOMOCOv11-secondary-A	0.8620	0.7282	-6	5	-6	5	plus	plus	loss	-0.3711
chr16:53763996C>G.1	AP2A	AP2A_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.5879	0.5995	-13	1	-12	2	minus	plus	gain	0.0161
chr16:53763996C>G.1	AP2B	AP2B_HUMAN.H11MO.0.B	HOCOMOCOv11-core-B	0.7075	0.7075	6	15	6	15	minus	minus	NA	0.0000
chr16:53763996C>G.1	AP2C	AP2C_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.5858	0.5815	-12	1	-12	1	minus	minus	loss	-0.0058
chr16:53763996C>G.1	AP2D	AP2D_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.5524	0.5524	3	16	3	16	minus	minus	NA	0.0000
chr16:53763996C>G.1	ARI3A	ARI3A_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.6460	0.6674	-8	13	-8	13	plus	plus	gain	0.0343
chr16:53763996C>G.1	ARI5B	ARI5B_HUMAN.H11MO.0.C	HOCOMOCOv11-core-C	0.7220	0.6834	-7	5	3	15	plus	minus	loss	-0.0707
chr16:53763996C>G.1	ARNT2	ARNT2_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.7758	0.7758	5	16	5	16	minus	minus	NA	0.0000
chr16:53763996C>G.1	ARNT	ARNT_HUMAN.H11MO.0.B	HOCOMOCOv11-core-B	0.7818	0.7818	3	11	3	11	minus	minus	NA	0.0000
chr16:53763996C>G.1	ARX	ARX_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.6330	0.6448	-1	11	-1	11	plus	plus	gain	0.0180
chr16:53763996C>G.1	ASCL1	ASCL1_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.6771	0.6771	2	15	2	15	plus	plus	NA	0.0000
chr16:53763996C>G.1	ASCL2	ASCL2_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.6494	0.6494	4	12	4	12	plus	plus	NA	0.0000
chr16:53763996C>G.1	ATF1	ATF1_HUMAN.H11MO.0.B	HOCOMOCOv11-core-B	0.6595	0.7557	-1	9	-1	9	minus	minus	gain	0.1913
chr16:53763996C>G.1	ATF2	ATF2_HUMAN.H11MO.0.B	HOCOMOCOv11-core-B	0.6661	0.6513	-7	3	-3	7	plus	plus	loss	-0.0236
chr16:53763996C>G.1	ATF2	ATF2_HUMAN.H11MO.1.B	HOCOMOCOv11-secondary-B	0.5850	0.5850	-7	12	-7	12	plus	plus	NA	0.0000
chr16:53763996C>G.1	ATF2	ATF2_HUMAN.H11MO.2.C	HOCOMOCOv11-secondary-C	0.6453	0.6453	-2	8	-2	8	minus	minus	NA	0.0000
chr16:53763996C>G.1	ATF3	ATF3_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.7441	0.7441	-11	-1	-11	-1	plus	plus	NA	0.0000
chr16:53763996C>G.1	ATF4	ATF4_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.6340	0.7303	-2	9	-2	9	minus	minus	gain	0.1786
chr16:53763996C>G.1	ATF6A	ATF6A_HUMAN.H11MO.0.B	HOCOMOCOv11-core-B	0.6513	0.6513	4	15	4	15	minus	minus	NA	0.0000
chr16:53763996C>G.1	ATF7	ATF7_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.5991	0.5885	-2	8	-2	8	minus	minus	loss	-0.0147
chr16:53763996C>G.1	ATOH1	ATOH1_HUMAN.H11MO.0.B	HOCOMOCOv11-core-B	0.6342	0.6568	-9	-1	-5	3	minus	minus	gain	0.0353
chr16:53763996C>G.1	BACH1	BACH1_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.6082	0.6465	-8	4	-3	9	plus	plus	gain	0.0585
chr16:53763996C>G.1	BACH2	BACH2_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.6681	0.7332	-3	7	-3	7	plus	plus	gain	0.1224
chr16:53763996C>G.1	BARH1	BARH1_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.6202	0.6816	-6	6	-4	8	minus	plus	gain	0.1014
chr16:53763996C>G.1	BARH2	BARH2_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.6226	0.7280	-6	11	-6	11	plus	plus	gain	0.1939
chr16:53763996C>G.1	BARX1	BARX1_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.7851	0.8282	-5	6	-5	6	plus	plus	gain	0.1095
chr16:53763996C>G.1	BARX2	BARX2_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.7003	0.7091	-12	-3	-8	1	plus	plus	gain	0.0156
chr16:53763996C>G.1	BATF3	BATF3_HUMAN.H11MO.0.B	HOCOMOCOv11-core-B	0.6852	0.6893	-1	15	-1	15	plus	plus	gain	0.0069
chr16:53763996C>G.1	BATF	BATF_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.6652	0.6813	-1	16	-1	16	minus	minus	gain	0.0266
chr16:53763996C>G.1	BATF	BATF_HUMAN.H11MO.1.A	HOCOMOCOv11-secondary-A	0.7054	0.7852	-13	-3	-2	8	minus	minus	gain	0.1739
chr16:53763996C>G.1	BC11A	BC11A_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.7528	0.7062	-8	8	-5	11	minus	minus	loss	-0.0928
chr16:53763996C>G.1	BCL6B	BCL6B_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.6315	0.6172	-2	8	-9	1	plus	plus	loss	-0.0212
chr16:53763996C>G.1	BCL6	BCL6_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.8488	0.8488	4	16	4	16	plus	plus	NA	0.0000
chr16:53763996C>G.1	BHA15	BHA15_HUMAN.H11MO.0.B	HOCOMOCOv11-core-B	0.6468	0.6326	-9	1	-5	5	minus	minus	loss	-0.0217
chr16:53763996C>G.1	BHE22	BHE22_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.6043	0.5944	-10	2	-10	2	plus	plus	loss	-0.0138
chr16:53763996C>G.1	BHE23	BHE23_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.7423	0.7423	-12	-1	-12	-1	minus	minus	NA	0.0000
chr16:53763996C>G.1	BHE40	BHE40_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.6824	0.6824	3	12	3	12	minus	minus	NA	0.0000
chr16:53763996C>G.1	BHE41	BHE41_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.6177	0.6931	-11	8	-11	8	plus	plus	gain	0.1277
chr16:53763996C>G.1	BMAL1	BMAL1_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.6842	0.6842	2	12	2	12	minus	minus	NA	0.0000
chr16:53763996C>G.1	BPTF	BPTF_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.7803	0.9038	-2	9	-5	6	plus	plus	gain	0.4106
chr16:53763996C>G.1	BRAC	BRAC_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.7219	0.7646	-14	5	-14	5	minus	minus	gain	0.0880
chr16:53763996C>G.1	BRAC	BRAC_HUMAN.H11MO.1.B	HOCOMOCOv11-secondary-B	0.8606	0.8606	-14	-4	-14	-4	minus	minus	NA	0.0000
chr16:53763996C>G.1	BRCA1	BRCA1_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.7332	0.7784	-3	5	-4	4	plus	plus	gain	0.0971
chr16:53763996C>G.1	BSH	BSH_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.7464	0.7258	-8	5	-8	5	minus	minus	loss	-0.0404
chr16:53763996C>G.1	CDC5L	CDC5L_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.7500	0.7825	-7	7	-2	12	minus	minus	gain	0.0708
chr16:53763996C>G.1	CDX1	CDX1_HUMAN.H11MO.0.C	HOCOMOCOv11-core-C	0.7745	0.7623	1	8	6	13	minus	minus	loss	-0.0260
chr16:53763996C>G.1	CDX2	CDX2_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.7125	0.7283	2	13	-6	5	plus	plus	gain	0.0295
chr16:53763996C>G.1	CEBPA	CEBPA_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.7328	0.7508	0	11	-3	8	minus	minus	gain	0.0357
chr16:53763996C>G.1	CEBPB	CEBPB_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.6937	0.7658	-14	-3	-3	8	minus	minus	gain	0.1484
chr16:53763996C>G.1	CEBPD	CEBPD_HUMAN.H11MO.0.C	HOCOMOCOv11-core-C	0.7472	0.7627	1	11	-2	8	plus	plus	gain	0.0318
chr16:53763996C>G.1	CEBPE	CEBPE_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.8017	0.8017	-14	-3	-14	-3	plus	plus	NA	0.0000
chr16:53763996C>G.1	CEBPG	CEBPG_HUMAN.H11MO.0.B	HOCOMOCOv11-core-B	0.6346	0.7312	-13	-2	-2	9	plus	plus	gain	0.1796
chr16:53763996C>G.1	CEBPZ	CEBPZ_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.7441	0.7441	-11	-1	-11	-1	minus	minus	NA	0.0000
chr16:53763996C>G.1	CENPB	CENPB_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.6530	0.5571	-12	4	-12	4	minus	minus	loss	-0.1476
chr16:53763996C>G.1	CLOCK	CLOCK_HUMAN.H11MO.0.C	HOCOMOCOv11-core-C	0.6852	0.7203	1	14	-12	1	plus	minus	gain	0.0640
chr16:53763996C>G.1	COE1	COE1_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.6811	0.6714	-11	3	-11	3	minus	minus	loss	-0.0160
chr16:53763996C>G.1	COT1	COT1_HUMAN.H11MO.0.C	HOCOMOCOv11-core-C	0.7533	0.7141	-14	2	-14	2	minus	minus	loss	-0.0782
chr16:53763996C>G.1	COT1	COT1_HUMAN.H11MO.1.C	HOCOMOCOv11-secondary-C	0.7777	0.7777	-14	-2	-14	-2	minus	minus	NA	0.0000
chr16:53763996C>G.1	COT2	COT2_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.6903	0.6370	0	12	0	12	minus	minus	loss	-0.0899
chr16:53763996C>G.1	COT2	COT2_HUMAN.H11MO.1.A	HOCOMOCOv11-secondary-A	0.7814	0.7254	-14	2	-14	2	minus	minus	loss	-0.1212
chr16:53763996C>G.1	CPEB1	CPEB1_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.6630	0.6398	-8	8	-8	8	plus	plus	loss	-0.0368
chr16:53763996C>G.1	CR3L1	CR3L1_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.7904	0.7904	-11	-1	-11	-1	minus	minus	NA	0.0000
chr16:53763996C>G.1	CR3L2	CR3L2_HUMAN.H11MO.0.D	HOCOMOCOv11-secondary-D	0.6744	0.6856	-11	1	-11	1	minus	minus	gain	0.0187
chr16:53763996C>G.1	CREB1	CREB1_HUMAN.H11MO.0.A	HOCOMOCOv11-core-A	0.6678	0.7381	-14	-4	-1	9	minus	minus	gain	0.1338
